Compound_CID,Name,SMILES
44388355,"Imidazo[2,1-b]thiazole-5-carboxamide,6-methyl-N-[[(1S,3S,5S)-2-[[2-methyl-5-(3-methylphenyl)-4-thiazolyl]carbonyl]-2-azabicyclo[3.1.0]hex-3-yl]Methyl]-",CN(C)C1CCN(C1)C2=CC=C(C=C2)NC(=O)C3=CN=C(C=C3)N4CCCCC4
44388427,"2,4-dimethyl-N-piperidin-3-ylbenzenesulfonamide",CN(CC1=CC=CC=N1)C2CCN(C2)C3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)C5=CC=CC=C5
44388483,N-[(3-hydroxy-4-methoxyphenyl)methyl]-11-(3-hydroxy-5-pentylphenoxy)undecanamide,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=C(C=N2)C#N)NC3=CC(=C(C=C3)NCC4=CN=CC=C4)Cl)OC
44388499,"N-[2-(3,4-dihydroxyphenyl)ethyl]-11-(4-hexyl-3-hydroxyphenoxy)undecanamide",CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=C4)Cl)C#N)NC(=O)/C=C/CN5C(CCCC5C)C
44388755,"N-[(2S,3S)-4-(4-chlorophenyl)-3-(3-cyanophenyl)butan-2-yl]-4-phenylbenzenesulfonamide",C1CC2CC3=C(CC1C2NS(=O)(=O)C4=CC=C(S4)Cl)C=CC(=C3)OCCN5CCC(CC5)O
44388767,"N-[(1-carbamimidoylpiperidin-4-yl)methyl]-5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]furan-2-carboxamide",C1CC2CC3=C(CC1C2NS(=O)(=O)C4=CC=C(S4)Cl)C=CC(=C3)/C=C/CN5CCN(CC5)C6=CC=CC=C6
44388775,N-[4-[3-(dimethylamino)pyrrolidin-1-yl]phenyl]-6-piperidin-1-ylpyridine-3-carboxamide,C1CC2CC3=C(CC1C2NS(=O)(=O)C4=CC=C(S4)Cl)C=CC(=C3)OCCN5CCC(C5)O
44389051,N-[4-[3-[methyl(pyridin-2-ylmethyl)amino]pyrrolidin-1-yl]phenyl]-4-phenylbenzamide,CN(C1CCN(C1)C=O)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389055,(E)-N-[4-[3-chloro-4-(pyridin-3-ylmethylamino)anilino]-3-cyano-7-methoxyquinolin-6-yl]-4-(dimethylamino)but-2-enamide,CC(C)OCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389059,"(E)-N-[4-(3-chloro-4-phenylmethoxyanilino)-3-cyano-7-ethoxyquinolin-6-yl]-4-(2,6-dimethylpiperidin-1-yl)but-2-enamide",CN(C1CCS(=O)(=O)C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389107,"5-chloro-N-[5-[2-(4-hydroxypiperidin-1-yl)ethoxy]-13-tricyclo[8.2.1.03,8]trideca-3(8),4,6-trienyl]thiophene-2-sulfonamide",COCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389115,"5-chloro-N-[5-[(E)-3-(4-phenylpiperazin-1-yl)prop-1-enyl]-13-tricyclo[8.2.1.03,8]trideca-3(8),4,6-trienyl]thiophene-2-sulfonamide",C1CCC(CC1)N(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389131,"5-chloro-N-[5-[2-(3-hydroxypyrrolidin-1-yl)ethoxy]-13-tricyclo[8.2.1.03,8]trideca-3(8),4,6-trienyl]thiophene-2-sulfonamide",CCN(CC)C1=CC(=C(C=C1)NC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C)C(F)(F)F
44389151,5-chloro-N-[2-[(1-formylpyrrolidin-3-yl)-methylamino]-2-oxoethyl]-1H-indole-2-carboxamide,CCN(CC)C(=O)C1=CC=CC=C1NC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C
44389159,5-chloro-N-[2-[cyclopentyl(3-propan-2-yloxypropyl)amino]-2-oxoethyl]-1H-indole-2-carboxamide,C1CSCC1N(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389183,"5-chloro-N-[2-[(1,1-dioxothiolan-3-yl)-methylamino]-2-oxoethyl]-1H-indole-2-carboxamide",C1CCC(C1)N(CCCCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389187,5-chloro-N-[2-[cyclopentyl(3-methoxypropyl)amino]-2-oxoethyl]-1H-indole-2-carboxamide,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=C(ON=C2C3=CC(=CC=C3)Cl)C
44389211,5-chloro-N-[2-[cyclohexyl(2-hydroxyethyl)amino]-2-oxoethyl]-1H-indole-2-carboxamide,C1CCC(C1)N(CC(CO)O)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
44389215,"3-(2,6-dichlorophenyl)-N-[4-(diethylamino)-2-(trifluoromethyl)phenyl]-5-methyl-1,2-oxazole-4-carboxamide",CCN(CC)C1=CC=C(C=C1)NC(=O)C2=C(ON=C2C3=CC=C(C=C3)Cl)C
44389243,"3-(2,6-dichlorophenyl)-N-[2-(diethylcarbamoyl)phenyl]-5-methyl-1,2-oxazole-4-carboxamide",C1CCN(CC1)C(=O)C2=CC=CC=C2NC(=O)C3=C(ON=C3C4=C(C=CC=C4Cl)Cl)CCC5OCCCO5
44389271,5-chloro-N-[2-[2-hydroxyethyl(thiolan-3-yl)amino]-2-oxoethyl]-1H-indole-2-carboxamide,CCN(CC)C1=C(C=C(C=C1)NC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C)C
44389283,5-chloro-N-[2-[cyclopentyl(4-hydroxybutyl)amino]-2-oxoethyl]-1H-indole-2-carboxamide,CCN(C)C1=CC=C(C=C1)NC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C
44389375,"3-(3-chlorophenyl)-N-[4-(diethylamino)phenyl]-5-methyl-1,2-oxazole-4-carboxamide",CCCCN1CCC(C1)N(C)C(=O)N2CCC(C2)N(C)C(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)C(F)(F)F
44389379,"5-chloro-N-[2-[cyclopentyl(2,3-dihydroxypropyl)amino]-2-oxoethyl]-1H-indole-2-carboxamide",CN(C1CCN(C1)C(=O)N(C)C2CCN(C2)CCCC3=CC=C(C=C3)Cl)C(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)F
44389391,"3-(4-chlorophenyl)-N-[4-(diethylamino)phenyl]-5-methyl-1,2-oxazole-4-carboxamide",CN(C1CCN(C1)C(=O)N(C)C2CCN(C2)CCCC3=CC=C(C=C3)Cl)C(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F
44389403,"3-(2,6-dichlorophenyl)-5-[2-(1,3-dioxan-2-yl)ethyl]-N-[2-(piperidine-1-carbonyl)phenyl]-1,2-oxazole-4-carboxamide",CN(C1CCN(C1)C(=O)N(C)C2CCN(C2)CCOC3=CC=C(C=C3)Cl)C(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F
44389931,"3-(2,6-dichlorophenyl)-N-[4-(diethylamino)-3-methylphenyl]-5-methyl-1,2-oxazole-4-carboxamide",CC(C)C[C@@H](C(=O)N1CCCN1C(=O)NC2=CC(=CC=C2)[N+](=O)[O-])N
44390247,"3-(2,6-dichlorophenyl)-N-[4-[ethyl(methyl)amino]phenyl]-5-methyl-1,2-oxazole-4-carboxamide",C1CC2=CC=CC=C2N3C1CN(CC3)CCNC(=O)C4=CC=C(C=C4)C5=CC=CC=C5
44390251,N-(1-butylpyrrolidin-3-yl)-N-methyl-3-[methyl-[4-[4-(trifluoromethyl)phenyl]benzoyl]amino]pyrrolidine-1-carboxamide,COC1=CC2=C(C=C1)N3CCN(CC3CC2)CCCCNC(=O)C4=CC5=CC=CC=C5C=C4
44390411,N-[1-[3-(4-chlorophenyl)propyl]pyrrolidin-3-yl]-3-[[4-(4-fluorophenoxy)benzoyl]-methylamino]-N-methylpyrrolidine-1-carboxamide,CN(C1=CC=CC=C1N2CCN(CC2)C(=O)[C@@H](CC3=CC=C(C=C3)Cl)NC(=O)[C@@H]4CC5=CC=CC=C5CN4)S(=O)(=O)C
44390423,N-[1-[3-(4-chlorophenyl)propyl]pyrrolidin-3-yl]-N-methyl-3-[methyl-[4-[4-(trifluoromethyl)phenyl]benzoyl]amino]pyrrolidine-1-carboxamide,CS(=O)(=O)N(CC1CC1)C2=CC=CC=C2N3CCN(CC3)C(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)C5=CC6=CC=CC=C6N=C5
44390767,N-[1-[2-(4-chlorophenoxy)ethyl]pyrrolidin-3-yl]-N-methyl-3-[methyl-[4-[4-(trifluoromethyl)phenyl]benzoyl]amino]pyrrolidine-1-carboxamide,CCCCS(=O)(=O)N[C@@H](C)C1=CC=C(C=C1)S(=O)(=O)C2=C(C=C(C=C2)OC)S(=O)(=O)C3=CC=C(C=C3)OC
44390987,2-[(2S)-2-amino-4-methylpentanoyl]-N-(3-nitrophenyl)pyrazolidine-1-carboxamide,C1COCCN1CCCNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC=CC(=C3)C4=CC=CC=C4
44390995,"N-[2-(1,2,4,4a,5,6-hexahydropyrazino[1,2-a]quinolin-3-yl)ethyl]-4-phenylbenzamide",C1COCCN1CCCNC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C3=CC=CC(=C3)C4=CC=CC=C4
44391047,"N-[4-(8-methoxy-1,2,4,4a,5,6-hexahydropyrazino[1,2-a]quinolin-3-yl)butyl]naphthalene-2-carboxamide",C1CC(CN(C1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)NCCCN3CCOCC3)(C4=CC=CC=C4)O
44391083,"(3S)-N-[(2R)-3-(4-chlorophenyl)-1-[4-[2-[methyl(methylsulfonyl)amino]phenyl]piperazin-1-yl]-1-oxopropan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",C1CN(CCN1C2=CC=CC=C2)C(=O)N[C@H](CC3=CC=CC=C3)C(=O)NCCCN4CCOCC4
44391123,N-[(2R)-3-(4-chlorophenyl)-1-[4-[2-[cyclopropylmethyl(methylsulfonyl)amino]phenyl]piperazin-1-yl]-1-oxopropan-2-yl]quinoline-3-carboxamide,C1COCCN1CCCNC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3C4=CC=CC=C4
44391271,N-[(1S)-1-[4-[4-methoxy-2-(4-methoxyphenyl)sulfonylphenyl]sulfonylphenyl]ethyl]butane-1-sulfonamide,C1CN(CCN1C2=CC=CC=C2CNCCN3CCOCC3)C(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@H]5CC6=CC=CC=C6CN5
44391315,N-[(2S)-1-(3-morpholin-4-ylpropylamino)-1-oxo-3-phenylpropan-2-yl]-3-phenylbenzamide,CC(C)COCCCNC(C)C1=CC=CC=C1N2CCN(CC2)C(=O)[C@@H](CC3=CC=C(C=C3)Cl)NC(=O)[C@H]4CC5=CC=CC=C5CN4
44391379,N-[(2R)-1-(3-morpholin-4-ylpropylamino)-1-oxo-3-phenylpropan-2-yl]-3-phenylbenzamide,CC(C1=CC=CC=C1N2CCN(CC2)C(=O)[C@@H](CC3=CC=C(C=C3)Cl)NC(=O)C4(CCC5=CC=CC=C54)N)NC6CCCNC6
44391495,3-hydroxy-N-[(2R)-1-(3-morpholin-4-ylpropylamino)-1-oxo-3-phenylpropan-2-yl]-3-phenylpiperidine-1-carboxamide,CN1C=NC=C1CN2CC(CC3=C2C=CC(=C3)C#N)N(C)S(=O)(=O)C4=CC=CC=N4
44391575,N-[(2R)-1-(3-morpholin-4-ylpropylamino)-1-oxo-3-phenylpropan-2-yl]-4-phenylpiperazine-1-carboxamide,C1C[C@@H]([C@H](C1)C(=O)NCC2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)N
44391591,N-[(2R)-1-(3-morpholin-4-ylpropylamino)-1-oxo-3-phenylpropan-2-yl]-2-phenylbenzamide,CN(CC1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)N)C(=O)[C@H]3CCC[C@@H]3C(=O)NCC4=CC=C(C=C4)C(F)(F)F
44391619,"(3R)-N-[(2R)-3-(4-chlorophenyl)-1-[4-[2-[(2-morpholin-4-ylethylamino)methyl]phenyl]piperazin-1-yl]-1-oxopropan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",C1C[C@@H]([C@H](C1)NCC2=CC=C(C=C2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NCC4=CC=C(S4)C5=CC=CS5
44391631,"(3R)-N-[(2R)-3-(4-chlorophenyl)-1-[4-[2-[1-[3-(2-methylpropoxy)propylamino]ethyl]phenyl]piperazin-1-yl]-1-oxopropan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",CC1=CC=CC=C1C2=CC=C(C=C2)CN[C@H]3CCC[C@@H]3C(=O)NCC4=CC=C(S4)C5=CC=CS5
44391655,"1-amino-N-[(2R)-3-(4-chlorophenyl)-1-oxo-1-[4-[2-[1-(piperidin-3-ylamino)ethyl]phenyl]piperazin-1-yl]propan-2-yl]-2,3-dihydroindene-1-carboxamide",CS(=O)(=O)C1=CC=CC=C1C2=CC=C(C=C2)CN[C@H]3CCC[C@@H]3C(=O)NCC4=CC=C(S4)C5=CC=CS5
44391663,"N-[6-cyano-1-[(3-methylimidazol-4-yl)methyl]-3,4-dihydro-2H-quinolin-3-yl]-N-methylpyridine-2-sulfonamide",CN(CC1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)N)C(=O)[C@H]3CCC[C@@H]3C(=O)NCC4=CC=C(C=C4)OC
44391795,"trans-(1S,2S)-1-N-[(4-nitrophenyl)methyl]-2-N-[[4-(2-sulfamoylphenyl)phenyl]methyl]cyclopentane-1,2-dicarboxamide",C1CC2CC3=C(CC1C2NS(=O)(=O)C4=CC=CC=C4)C=CC(=C3)NC(=O)C5=CC=CC=N5
44392095,"trans-(1S,2S)-1-N-methyl-1-N-[[4-(2-sulfamoylphenyl)phenyl]methyl]-2-N-[[4-(trifluoromethyl)phenyl]methyl]cyclopentane-1,2-dicarboxamide",CN(C1CCN(CC1)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)C4=CC=CO4
47294978,"trans-(1S,2S)-N-[(5-thiophen-2-ylthiophen-2-yl)methyl]-2-[[4-[4-(trifluoromethyl)phenyl]phenyl]methylamino]cyclopentane-1-carboxamide",CC1=CC(=NN1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
44430479,"trans-(1S,2S)-2-[[4-(2-methylphenyl)phenyl]methylamino]-N-[(5-thiophen-2-ylthiophen-2-yl)methyl]cyclopentane-1-carboxamide",CN([C@H]1CCN(C1)CC(=O)C2=CC=C(C=C2)OC(F)(F)F)C(=O)N3CC[C@@H](C3)N4C=NC5=C(C4=O)SC(=C5)C6=CC=C(C=C6)Cl
71014782,"trans-(1S,2S)-2-[[4-(2-methylsulfonylphenyl)phenyl]methylamino]-N-[(5-thiophen-2-ylthiophen-2-yl)methyl]cyclopentane-1-carboxamide",COC1=CC(=CC(=C1)NC2=NC(=NC(=C2C(=O)N)N)SC)OC
44432207,"trans-(1S,2S)-2-N-[(4-methoxyphenyl)methyl]-1-N-methyl-1-N-[[4-(2-sulfamoylphenyl)phenyl]methyl]cyclopentane-1,2-dicarboxamide",CC1=NC(=NO1)C2=C(C=C(C=C2Cl)Cl)C3=CC(=C(C=C3)[C@@H](C)NC(=O)C4(CC4)NC(=O)C(F)(F)F)F
44432215,"N-[13-(benzenesulfonamido)-5-tricyclo[8.2.1.03,8]trideca-3(8),4,6-trienyl]pyridine-2-carboxamide",C[C@H](C1=C(C=C(C=C1)C2=C(C(=CC(=C2)Cl)F)C3=NN(N=N3)C)F)NC(=O)C4(CC4)NC(=O)C(F)(F)F
21045828,"N-[1-(3,3-Diphenylpropyl)piperidin-4-yl]-N-methylfuran-2-carboxamide",CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCC(CC4)CNC5=NC=CC(=N5)NCC6CCCO6)C(CCC2(C)C)(C)C
44432703,5-Methyl-N-[4-(trifluoromethyl)phenyl]-1H-pyrazole-3-carboxamide,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SC[C@@H](C(=O)N)N
24901584,"(3S)-3-[6-(4-chlorophenyl)-4-oxothieno[3,2-d]pyrimidin-3-yl]-N-methyl-N-[(3S)-1-[2-oxo-2-[4-(trifluoromethoxy)phenyl]ethyl]pyrrolidin-3-yl]pyrrolidine-1-carboxamide",C1CN(CCC1C(=O)N)CCOC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3
47451655,"4-Amino-6-(3,5-dimethoxyphenylamino)-2-(methylthio)pyrimidine-5-carboxamide",CONC(=O)CNC(=O)OCC1=CC=CC=C1
24808495,"N-[(1R)-1-[4-[3,5-dichloro-2-(5-methyl-1,2,4-oxadiazol-3-yl)phenyl]-2-fluorophenyl]ethyl]-1-[(2,2,2-trifluoroacetyl)amino]cyclopropane-1-carboxamide",CC1=C(C=C(C=C1)C2=NC(=CC=C2)C(=O)N3CCCC(C3)(C)C)F
24808511,"N-[(1R)-1-[4-[5-chloro-3-fluoro-2-(2-methyltetrazol-5-yl)phenyl]-2-fluorophenyl]ethyl]-1-[(2,2,2-trifluoroacetyl)amino]cyclopropane-1-carboxamide",CC1=CC(=CC=C1)C2=C(N=C(S2)C)C(=O)N3CCC[C@H](C3)NC(=O)C4=C(N=C5N4C=CS5)C
24809843,"N-[[4-[[[4-(oxolan-2-ylmethylamino)pyrimidin-2-yl]amino]methyl]cyclohexyl]methyl]-5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]furan-2-carboxamide",CCCCCCC(C)(C)C1=CC(=CC=C1)OCC/C=C\C/C=C\CCCC(=O)N[C@H](C)CO
21133161,(2R)-2-amino-3-((triphenylmethyl)sulfanyl)propanamide,C1=CC(=CC(=C1)C(=O)NCCS)C(=O)NCCS
24823426,"1-{2-[4-(1,3-Benzothiazol-2-yloxy)phenoxy]ethyl}piperidine-4-carboxamide",CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)C(=O)NC3=CN=C(N=C3)N
24823586,benzyl N-[2-(methoxyamino)-2-oxoethyl]carbamate,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)C(=O)NC3=CN=C(N=C3)NC4=CC=C(C=C4)N5CCN(CC5)C
24823590,"(3,3-Dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone",CC1=C(C=C(C=C1)NC(=O)C2=C(C(=CC=C2)C(F)(F)F)C)C(=O)NC3=CN=C(N=C3)NC4=CC=C(C=C4)N5CCN(CC5)C
44436759,"Imidazo[2,1-b]thiazole-5-carboxamide,6-methyl-N-[(3R)-1-[[2-methyl-5-(3-methylphenyl)-4-thiazolyl]carbonyl]-3-piperidinyl]-",C1CC2=C(C=CC(=C2)Cl)C(=C3CCN(CC3)CCCCNC(=O)C4=CC5=CC=CC=C5S4)C6=C1C=CC=N6
44437779,"(5Z,8Z)-N-[(2R)-1-hydroxypropan-2-yl]-11-[3-(2-methyloctan-2-yl)phenoxy]undeca-5,8-dienamide",C[C@H](CO)NC(=O)CCC/C=C\C/C=C\CCOC1=CC=CC(=C1)C(C)(C)CCCCBr
21047858,"N,N'-bis(2-mercaptoethyl)isophthalamide",CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCC(CC4)CN)C(CCC2(C)C)(C)C
21051206,"3-N-(2-aminopyrimidin-5-yl)-4-methyl-1-N-[3-(trifluoromethyl)phenyl]benzene-1,3-dicarboxamide",C1=CC=C(C=C1)C2=CN=C(C=C2)C(=O)N
44440251,"4-methyl-N~3~-(2-{[4-(4-methylpiperazin-1-yl)phenyl]amino}pyrimidin-5-yl)-N~1~-[3-(trifluoromethyl)phenyl]benzene-1,3-dicarboxamide",CC1=CC(=NO1)C(=O)NC2=CC=CC3=C2CC4=C3NN=C4C5=CSC=C5
24858106,2-methyl-N-{4-methyl-3-[(2-{[4-(4-methylpiperazin-1-yl)phenyl]amino}pyrimidin-5-yl)carbamoyl]phenyl}-3-(trifluoromethyl)benzamide,CC[N+]1(CCCC1)C.[N-](S(=O)(=O)F)S(=O)(=O)F
44441055,"N-[4-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-ylidene)piperidin-1-yl]butyl]-1-benzothiophene-2-carboxamide",CC(C)C[C@H](C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)NCCCCN=C(N)N)NC(=O)[C@@H](CC3=CC=CC=C3)O
44441091,"(5Z,8Z)-11-[3-(6-bromo-2-methylhexan-2-yl)phenoxy]-N-[(2R)-1-hydroxypropan-2-yl]undeca-5,8-dienamide",CC(C)[C@@H]([C@H](C(=O)N1[C@H]2C[C@@H]([C@H](C[C@H]2C[C@H]1C(=O)NCCC3=CCN(C3)C(=N)N)O)O)NC(=O)[C@@H](CO)OC)Cl
44442251,"N-[[4-(aminomethyl)cyclohexyl]methyl]-5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]furan-2-carboxamide",CC(C)C[C@@H](C(=O)N[C@@H](CSC)C(=O)N)N[C@@H](C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)C)C(F)(F)F
44442255,5-phenyl-2-Pyridinecarboxamide,CC(C)C[C@@H](C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)N)N[C@@H](C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)C)C(F)(F)F
44442267,"5-methyl-N-(3-thiophen-3-yl-1,4-dihydroindeno[2,1-d]pyrazol-5-yl)-1,2-oxazole-3-carboxamide",CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)NCC1=CC=CC=C1)N[C@@H](C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F
44472998,1-Ethyl-1-methylpyrrolidin-1-ium bis(fluorosulfonyl)imide,CCNC(=O)C1=CC(=CC=C1)OC2=CC=CC(=C2)C3=C4C=CC=C(C4=NC=C3C)Cl
21047784,"(2S,3aS,7aS)-N-[4-(diaminomethylideneamino)butyl]-1-[(2R)-2-[[(2R)-2-hydroxy-3-phenylpropanoyl]amino]-4-methylpentanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxamide",CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCC(CC4)CNCC5=CC(=O)NC(=O)N5)C(CCC2(C)C)(C)C
24906156,"(2S,3aR,5S,6S,7aS)-N-[2-(1-carbamimidoyl-2,5-dihydropyrrol-3-yl)ethyl]-1-[(2S,3S)-3-chloro-2-[[(2R)-3-hydroxy-2-methoxypropanoyl]amino]-4-methylpentanoyl]-5,6-dihydroxy-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxamide",C1CC[C@H]([C@H](C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)O)N
44428550,Unk-Leu-Cys(Me)-NH2,C[C@H](C1=CC=CC=C1)NC(=O)[C@@H](CC(=O)N2CCC(CC2)N3CCCCC3)N4[C@@H]([C@@H](C4=O)N5[C@H](COC5=O)C6=CC=CC=C6)/C=C/C7=CC=CC=C7
44428570,"(2S)-N-[(2S)-1-amino-4-methylsulfonyl-1-oxobutan-2-yl]-4-methyl-2-[[(1S)-2,2,2-trifluoro-1-[4-(4-methylsulfonylphenyl)phenyl]ethyl]amino]pentanamide",C[C@@H](C1=CC=CC=C1)NC(=O)[C@H](CC(=O)N2CCC(CC2)CCN3CCCCC3)N4[C@@H]([C@@H](C4=O)N5[C@H](COC5=O)C6=CC=CC=C6)/C=C/C7=CC=CC=C7
44428578,Unk-Leu-Met-NHBn,C[C@H](C1=CC=CC=C1)NC(=O)[C@H](CC(=O)N2CCC(CC2)N3CCCCC3)N4[C@@H]([C@@H](C4=O)N5[C@H](COC5=O)C6=CC=CC=C6)/C=C/C7=CC=CC=C7
44431050,3-[3-(8-Chloro-3-methylquinolin-4-yl)phenoxy]-N-ethylbenzamide,C1CNC(=O)C2=C1C3=C(N2)C=CC(=C3)NC(=O)C45CC6CC(C4)CC(C6)C5
44392535,"N-[[4-[[(2,4-dioxo-1H-pyrimidin-6-yl)methylamino]methyl]cyclohexyl]methyl]-5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]furan-2-carboxamide",C1CCC(C1)(CN2C=NC=N2)N3CCN(CC3)C(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)C5CC6=CC=CC=C6CN5
44392875,"(1S,2R)-N-((S)-1-((S)-1-amino-1-oxo-3-phenylpropan-2-ylamino)-1-oxo-3-phenylpropan-2-yl)-2-((S)-2-amino-3-(4-hydroxyphenyl)propanamido)cyclohexanecarboxamide",C1CCN(C1)CCC(=O)NC2=CC3=C(C=C2)C(=C4C=CC(=CC4=N3)NC(=O)CCN5CCCC5)NC6=CC=C(C=C6)NC(=O)CCCCC(=O)N7CCCC7
44393403,Srx-246,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=C(O3)C=CC(=C4)I
44393411,"(2S)-4-oxo-2-[(3S,4R)-2-oxo-3-[(4S)-2-oxo-4-phenyl-1,3-oxazolidin-3-yl]-4-[(E)-2-phenylethenyl]azetidin-1-yl]-N-[(1S)-1-phenylethyl]-4-[4-(2-piperidin-1-ylethyl)piperidin-1-yl]butanamide",C1CN(CCN1CCCCNC(=O)C2=CC3=C(S2)C=CC(=C3)I)C4=C(C(=CC=C4)Cl)Cl
44393415,"(2S)-4-oxo-2-[(3S,4R)-2-oxo-3-[(4S)-2-oxo-4-phenyl-1,3-oxazolidin-3-yl]-4-[(E)-2-phenylethenyl]azetidin-1-yl]-N-[(1R)-1-phenylethyl]-4-(4-piperidin-1-ylpiperidin-1-yl)butanamide",COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC=C(S3)I
44393823,"N-(1-oxo-2,3,4,9-tetrahydropyrido[3,4-b]indol-6-yl)adamantane-1-carboxamide",C1CN(CCN1CC2=CC=CC=C2N3CCN(CC3)C(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@H]5CC6=CC=CC=C6CN5)C7=CC=CC=C7
44393851,"N-[(2R)-3-(4-chlorophenyl)-1-oxo-1-[4-[1-(1,2,4-triazol-1-ylmethyl)cyclopentyl]piperazin-1-yl]propan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",CN(CCOC)CC1=CC=CC=C1N2CCN(CC2)C(=O)[C@@H](CC3=CC=C(C=C3)Cl)NC(=O)[C@H]4CC5=CC=CC=C5CN4
44393863,"N,N''-(9-(4-(6-oxo-6-(pyrrolidin-1-yl)hexanamido)phenylamino)acridine-3,6-diyl)bis(3-(pyrrolidin-1-yl)propanamide)",CC(C1=CC=CC=C1N2CCN(CC2)C(=O)[C@@H](CC3=CC=C(C=C3)Cl)NC(=O)[C@H]4CC5=CC=CC=C5CN4)NC6CCC(CC6)N
